index,temperature(거실)
2021-01-31 00:00:00,23.611
2021-01-31 01:00:00,23.763
2021-01-31 02:00:00,23.752
2021-01-31 03:00:00,23.899
2021-01-31 04:00:00,23.789
2021-01-31 05:00:00,23.782
2021-01-31 06:00:00,23.698
2021-01-31 07:00:00,23.715
2021-01-31 08:00:00,24.048
2021-01-31 09:00:00,24.624
2021-01-31 10:00:00,23.305
2021-01-31 11:00:00,23.263
2021-01-31 12:00:00,23.256
2021-01-31 13:00:00,22.905
2021-01-31 14:00:00,23.097
2021-01-31 15:00:00,23.233
2021-01-31 16:00:00,23.272
2021-01-31 17:00:00,23.07
2021-01-31 18:00:00,22.871
2021-01-31 19:00:00,23.102
2021-01-31 20:00:00,23.199
2021-01-31 21:00:00,23.572
2021-01-31 22:00:00,23.482
2021-01-31 23:00:00,23.667
2021-02-01 00:00:00,23.798
2021-02-01 01:00:00,23.982
2021-02-01 02:00:00,24.1
2021-02-01 03:00:00,24.254
2021-02-01 04:00:00,24.471
2021-02-01 05:00:00,24.53
2021-02-01 06:00:00,24.746
2021-02-01 07:00:00,24.728
2021-02-01 08:00:00,24.516
2021-02-01 09:00:00,23.897
2021-02-01 10:00:00,22.5
2021-02-01 11:00:00,22.329
2021-02-01 12:00:00,21.623
2021-02-01 13:00:00,21.909
2021-02-01 14:00:00,22.1
2021-02-01 15:00:00,22.266
2021-02-01 16:00:00,22.155
2021-02-01 17:00:00,22.126
2021-02-01 18:00:00,22.553
2021-02-01 19:00:00,22.73
2021-02-01 20:00:00,22.969
2021-02-01 21:00:00,23.132
2021-02-01 22:00:00,23.095
2021-02-01 23:00:00,23.254
2021-02-02 00:00:00,23.18
2021-02-02 01:00:00,23.284
2021-02-02 02:00:00,23.3
2021-02-02 03:00:00,23.384
2021-02-02 04:00:00,23.484
2021-02-02 05:00:00,23.269
2021-02-02 06:00:00,23.382
2021-02-02 07:00:00,23.291
2021-02-02 08:00:00,23.178
2021-02-02 09:00:00,22.503
2021-02-02 10:00:00,22.301
2021-02-02 11:00:00,22.175
2021-02-02 12:00:00,21.903
2021-02-02 13:00:00,21.635
2021-02-02 14:00:00,21.392
2021-02-02 15:00:00,21.211
2021-02-02 16:00:00,21.431
2021-02-02 17:00:00,21.634
2021-02-02 18:00:00,22.02
2021-02-02 19:00:00,22.196
2021-02-02 20:00:00,22.34
2021-02-02 21:00:00,22.526
2021-02-02 22:00:00,22.418
2021-02-02 23:00:00,22.525
2021-02-03 00:00:00,22.178
2021-02-03 01:00:00,22.08
2021-02-03 02:00:00,22.427
2021-02-03 03:00:00,22.52
2021-02-03 04:00:00,22.6
2021-02-03 05:00:00,22.514
2021-02-03 06:00:00,22.718
2021-02-03 07:00:00,22.792
2021-02-03 08:00:00,23.631
2021-02-03 09:00:00,23.941
2021-02-03 10:00:00,21.383
2021-02-03 11:00:00,21.414
2021-02-03 12:00:00,21.256
2021-02-03 13:00:00,19.935
2021-02-03 14:00:00,20.111
2021-02-03 15:00:00,20.5
2021-02-03 16:00:00,20.775
2021-02-03 17:00:00,20.548
2021-02-03 18:00:00,20.467
2021-02-03 19:00:00,21.149
2021-02-03 20:00:00,21.356
2021-02-03 21:00:00,21.642
2021-02-03 22:00:00,21.687
2021-02-03 23:00:00,21.757
2021-02-04 00:00:00,21.779
2021-02-04 01:00:00,21.732
2021-02-04 02:00:00,21.888
2021-02-04 03:00:00,21.839
2021-02-04 04:00:00,21.951
2021-02-04 05:00:00,22.0
2021-02-04 06:00:00,22.122
2021-02-04 07:00:00,22.604
2021-02-04 08:00:00,24.026
2021-02-04 09:00:00,24.175
2021-02-04 10:00:00,22.419
2021-02-04 11:00:00,22.029
2021-02-04 12:00:00,21.715
2021-02-04 13:00:00,21.334
2021-02-04 14:00:00,21.036
2021-02-04 15:00:00,20.868
2021-02-04 16:00:00,20.701
2021-02-04 17:00:00,20.569
2021-02-04 18:00:00,20.682
2021-02-04 19:00:00,21.107
2021-02-04 20:00:00,21.36
2021-02-04 21:00:00,21.329
2021-02-04 22:00:00,21.309
2021-02-04 23:00:00,21.373
2021-02-05 00:00:00,21.383
2021-02-05 01:00:00,21.665
2021-02-05 02:00:00,21.755
2021-02-05 03:00:00,21.965
2021-02-05 04:00:00,22.082
2021-02-05 05:00:00,22.128
2021-02-05 06:00:00,22.288
2021-02-05 07:00:00,22.241
2021-02-05 08:00:00,22.243
2021-02-05 09:00:00,21.714
2021-02-05 10:00:00,20.747
2021-02-05 11:00:00,20.876
2021-02-05 12:00:00,20.801
2021-02-05 13:00:00,20.727
2021-02-05 14:00:00,20.654
2021-02-05 15:00:00,20.538
2021-02-05 16:00:00,20.461
2021-02-05 17:00:00,20.659
2021-02-05 18:00:00,21.167
2021-02-05 19:00:00,21.447
2021-02-05 20:00:00,21.682
2021-02-05 21:00:00,22.008
2021-02-05 22:00:00,22.142
2021-02-05 23:00:00,22.349
2021-02-06 00:00:00,22.197
2021-02-06 01:00:00,22.255
2021-02-06 02:00:00,22.303
2021-02-06 03:00:00,22.445
2021-02-06 04:00:00,22.883
2021-02-06 05:00:00,23.021
2021-02-06 06:00:00,23.205
2021-02-06 07:00:00,23.265
2021-02-06 08:00:00,23.547
2021-02-06 09:00:00,23.792
2021-02-06 10:00:00,23.543
2021-02-06 11:00:00,23.4
2021-02-06 12:00:00,23.163
2021-02-06 13:00:00,23.026
2021-02-06 14:00:00,23.0
2021-02-06 15:00:00,22.931
2021-02-06 16:00:00,22.846
2021-02-06 17:00:00,23.014
2021-02-06 18:00:00,23.012
2021-02-06 19:00:00,22.824
2021-02-06 20:00:00,21.667
2021-02-06 21:00:00,21.84
2021-02-06 22:00:00,22.129
2021-02-06 23:00:00,22.39
2021-02-07 00:00:00,22.688
2021-02-07 01:00:00,22.893
2021-02-07 02:00:00,23.086
2021-02-07 03:00:00,23.2
2021-02-07 04:00:00,23.26
2021-02-07 05:00:00,23.401
2021-02-07 06:00:00,23.535
2021-02-07 07:00:00,23.664
2021-02-07 08:00:00,23.602
2021-02-07 09:00:00,23.603
2021-02-07 10:00:00,23.419
2021-02-07 11:00:00,23.453
2021-02-07 12:00:00,23.556
2021-02-07 13:00:00,23.292
2021-02-07 14:00:00,22.512
2021-02-07 15:00:00,22.345
2021-02-07 16:00:00,22.631
2021-02-07 17:00:00,22.681
2021-02-07 18:00:00,22.636
2021-02-07 19:00:00,22.897
2021-02-07 20:00:00,22.977
2021-02-07 21:00:00,22.956
2021-02-07 22:00:00,22.821
2021-02-07 23:00:00,22.676
2021-02-08 00:00:00,22.809
2021-02-08 01:00:00,22.9
2021-02-08 02:00:00,22.984
2021-02-08 03:00:00,23.1
2021-02-08 04:00:00,23.123
2021-02-08 05:00:00,23.282
2021-02-08 06:00:00,23.181
2021-02-08 07:00:00,23.159
2021-02-08 08:00:00,23.913
2021-02-08 09:00:00,23.749
2021-02-08 10:00:00,21.656
2021-02-08 11:00:00,21.562
2021-02-08 12:00:00,21.168
2021-02-08 13:00:00,21.123
2021-02-08 14:00:00,21.249
2021-02-08 15:00:00,21.314
2021-02-08 16:00:00,21.407
2021-02-08 17:00:00,21.311
2021-02-08 18:00:00,21.798
2021-02-08 19:00:00,22.334
2021-02-08 20:00:00,22.678
2021-02-08 21:00:00,22.879
2021-02-08 22:00:00,22.826
2021-02-08 23:00:00,22.993
2021-02-09 00:00:00,23.097
2021-02-09 01:00:00,23.223
2021-02-09 02:00:00,23.301
2021-02-09 03:00:00,23.41
2021-02-09 04:00:00,23.588
2021-02-09 05:00:00,23.64
2021-02-09 06:00:00,23.797
2021-02-09 07:00:00,23.701
2021-02-09 08:00:00,24.207
2021-02-09 09:00:00,24.052
2021-02-09 10:00:00,21.803
2021-02-09 11:00:00,21.612
2021-02-09 12:00:00,21.429
2021-02-09 13:00:00,21.677
2021-02-09 14:00:00,21.935
2021-02-09 15:00:00,21.693
2021-02-09 16:00:00,21.625
2021-02-09 17:00:00,21.743
2021-02-09 18:00:00,21.772
2021-02-09 19:00:00,20.975
2021-02-09 20:00:00,21.752
2021-02-09 21:00:00,21.928
2021-02-09 22:00:00,22.168
2021-02-09 23:00:00,22.408
2021-02-10 00:00:00,22.436
2021-02-10 01:00:00,22.652
2021-02-10 02:00:00,22.718
2021-02-10 03:00:00,22.926
2021-02-10 04:00:00,23.091
2021-02-10 05:00:00,23.082
2021-02-10 06:00:00,23.201
2021-02-10 07:00:00,23.137
2021-02-10 08:00:00,23.367
2021-02-10 09:00:00,22.852
2021-02-10 10:00:00,22.313
2021-02-10 11:00:00,20.824
2021-02-10 12:00:00,20.704
2021-02-10 13:00:00,21.561
2021-02-10 14:00:00,21.677
2021-02-10 15:00:00,21.553
2021-02-10 16:00:00,21.417
2021-02-10 17:00:00,21.314
2021-02-10 18:00:00,21.277
2021-02-10 19:00:00,21.15
2021-02-10 20:00:00,21.037
2021-02-10 21:00:00,21.0
2021-02-10 22:00:00,20.999
2021-02-10 23:00:00,20.996
2021-02-11 00:00:00,20.981
2021-02-11 01:00:00,20.902
2021-02-11 02:00:00,20.872
2021-02-11 03:00:00,20.8
2021-02-11 04:00:00,20.766
2021-02-11 05:00:00,20.682
2021-02-11 06:00:00,20.618
2021-02-11 07:00:00,20.551
2021-02-11 08:00:00,20.561
2021-02-11 09:00:00,20.743
2021-02-11 10:00:00,20.799
2021-02-11 11:00:00,20.8
2021-02-11 12:00:00,20.734
2021-02-11 13:00:00,20.645
2021-02-11 14:00:00,20.401
2021-02-11 15:00:00,20.281
2021-02-11 16:00:00,20.198
2021-02-11 17:00:00,20.147
2021-02-11 18:00:00,20.001
2021-02-11 19:00:00,19.894
2021-02-11 20:00:00,19.801
2021-02-11 21:00:00,19.702
2021-02-11 22:00:00,19.664
2021-02-11 23:00:00,19.64
2021-02-12 00:00:00,19.782
2021-02-12 01:00:00,19.755
2021-02-12 02:00:00,19.702
2021-02-12 03:00:00,19.7
2021-02-12 04:00:00,19.574
2021-02-12 05:00:00,19.445
2021-02-12 06:00:00,19.366
2021-02-12 07:00:00,19.299
2021-02-12 08:00:00,19.521
2021-02-12 09:00:00,19.996
2021-02-12 10:00:00,19.815
2021-02-12 11:00:00,19.802
2021-02-12 12:00:00,19.801
2021-02-12 13:00:00,19.8
2021-02-12 14:00:00,19.804
2021-02-12 15:00:00,19.893
2021-02-12 16:00:00,19.908
2021-02-12 17:00:00,19.93
2021-02-12 18:00:00,19.901
2021-02-12 19:00:00,19.906
2021-02-12 20:00:00,19.901
2021-02-12 21:00:00,19.898
2021-02-12 22:00:00,19.835
2021-02-12 23:00:00,19.8
2021-02-13 00:00:00,19.8
2021-02-13 01:00:00,19.776
2021-02-13 02:00:00,19.719
2021-02-13 03:00:00,19.641
2021-02-13 04:00:00,19.6
2021-02-13 05:00:00,19.6
2021-02-13 06:00:00,19.519
2021-02-13 07:00:00,19.478
2021-02-13 08:00:00,19.804
2021-02-13 09:00:00,20.286
2021-02-13 10:00:00,20.012
2021-02-13 11:00:00,20.002
2021-02-13 12:00:00,20.0
2021-02-13 13:00:00,20.0
2021-02-13 14:00:00,19.975
2021-02-13 15:00:00,19.987
2021-02-13 16:00:00,19.996
2021-02-13 17:00:00,20.014
2021-02-13 18:00:00,20.532
2021-02-13 19:00:00,20.937
2021-02-13 20:00:00,21.222
2021-02-13 21:00:00,21.462
2021-02-13 22:00:00,21.574
2021-02-13 23:00:00,21.732
2021-02-14 00:00:00,21.89
2021-02-14 01:00:00,22.06
2021-02-14 02:00:00,22.272
2021-02-14 03:00:00,22.348
2021-02-14 04:00:00,22.569
2021-02-14 05:00:00,22.629
2021-02-14 06:00:00,22.775
2021-02-14 07:00:00,22.857
2021-02-14 08:00:00,23.018
2021-02-14 09:00:00,23.135
2021-02-14 10:00:00,23.073
2021-02-14 11:00:00,23.102
2021-02-14 12:00:00,22.592
2021-02-14 13:00:00,22.789
2021-02-14 14:00:00,22.802
2021-02-14 15:00:00,22.962
2021-02-14 16:00:00,22.789
2021-02-14 17:00:00,22.771
2021-02-14 18:00:00,22.732
2021-02-14 19:00:00,22.79
2021-02-14 20:00:00,22.998
2021-02-14 21:00:00,23.221
2021-02-14 22:00:00,23.268
2021-02-14 23:00:00,23.289
2021-02-15 00:00:00,23.244
2021-02-15 01:00:00,23.458
2021-02-15 02:00:00,23.579
2021-02-15 03:00:00,23.77
2021-02-15 04:00:00,23.89
2021-02-15 05:00:00,23.934
2021-02-15 06:00:00,23.997
2021-02-15 07:00:00,24.078
2021-02-15 08:00:00,24.018
2021-02-15 09:00:00,23.249
2021-02-15 10:00:00,21.836
2021-02-15 11:00:00,22.491
2021-02-15 12:00:00,23.163
2021-02-15 13:00:00,23.034
2021-02-15 14:00:00,22.788
2021-02-15 15:00:00,22.599
2021-02-15 16:00:00,22.599
2021-02-15 17:00:00,22.71
2021-02-15 18:00:00,22.718
2021-02-15 19:00:00,22.894
2021-02-15 20:00:00,22.901
2021-02-15 21:00:00,22.804
2021-02-15 22:00:00,22.911
2021-02-15 23:00:00,22.9
2021-02-16 00:00:00,22.97
2021-02-16 01:00:00,23.006
2021-02-16 02:00:00,23.007
2021-02-16 03:00:00,22.755
2021-02-16 04:00:00,22.924
2021-02-16 05:00:00,23.119
2021-02-16 06:00:00,23.241
2021-02-16 07:00:00,23.395
2021-02-16 08:00:00,23.418
2021-02-16 09:00:00,22.881
2021-02-16 10:00:00,22.726
2021-02-16 11:00:00,22.505
2021-02-16 12:00:00,22.337
2021-02-16 13:00:00,22.078
2021-02-16 14:00:00,21.927
2021-02-16 15:00:00,21.784
2021-02-16 16:00:00,21.556
2021-02-16 17:00:00,21.598
2021-02-16 18:00:00,22.041
2021-02-16 19:00:00,22.266
2021-02-16 20:00:00,22.417
2021-02-16 21:00:00,22.365
2021-02-16 22:00:00,22.209
2021-02-16 23:00:00,22.214
2021-02-17 00:00:00,22.2
2021-02-17 01:00:00,22.278
2021-02-17 02:00:00,22.284
2021-02-17 03:00:00,22.307
2021-02-17 04:00:00,22.304
2021-02-17 05:00:00,22.206
2021-02-17 06:00:00,22.274
2021-02-17 07:00:00,22.312
2021-02-17 08:00:00,22.75
2021-02-17 09:00:00,22.274
2021-02-17 10:00:00,21.071
2021-02-17 11:00:00,20.987
2021-02-17 12:00:00,20.786
2021-02-17 13:00:00,20.628
2021-02-17 14:00:00,20.472
2021-02-17 15:00:00,20.366
2021-02-17 16:00:00,20.515
2021-02-17 17:00:00,20.535
2021-02-17 18:00:00,20.567
2021-02-17 19:00:00,20.836
2021-02-17 20:00:00,21.004
2021-02-17 21:00:00,21.098
2021-02-17 22:00:00,21.046
2021-02-17 23:00:00,20.986
2021-02-18 00:00:00,21.095
2021-02-18 01:00:00,20.668
2021-02-18 02:00:00,20.6
2021-02-18 03:00:00,20.537
2021-02-18 04:00:00,20.561
2021-02-18 05:00:00,20.828
2021-02-18 06:00:00,21.081
2021-02-18 07:00:00,21.667
2021-02-18 08:00:00,22.061
2021-02-18 09:00:00,21.763
2021-02-18 10:00:00,21.678
2021-02-18 11:00:00,21.532
2021-02-18 12:00:00,21.227
2021-02-18 13:00:00,20.908
2021-02-18 14:00:00,20.72
2021-02-18 15:00:00,20.607
2021-02-18 16:00:00,20.452
2021-02-18 17:00:00,20.477
2021-02-18 18:00:00,21.032
2021-02-18 19:00:00,21.466
2021-02-18 20:00:00,21.541
2021-02-18 21:00:00,21.6
2021-02-18 22:00:00,21.528
2021-02-18 23:00:00,21.577
2021-02-19 00:00:00,21.608
2021-02-19 01:00:00,21.686
2021-02-19 02:00:00,21.882
2021-02-19 03:00:00,21.957
2021-02-19 04:00:00,22.164
2021-02-19 05:00:00,22.209
2021-02-19 06:00:00,22.398
2021-02-19 07:00:00,22.551
2021-02-19 08:00:00,23.063
2021-02-19 09:00:00,22.564
2021-02-19 10:00:00,21.737
2021-02-19 11:00:00,22.072
2021-02-19 12:00:00,21.9
2021-02-19 13:00:00,21.674
2021-02-19 14:00:00,21.496
2021-02-19 15:00:00,21.34
2021-02-19 16:00:00,21.215
2021-02-19 17:00:00,21.156
2021-02-19 18:00:00,21.295
2021-02-19 19:00:00,21.414
2021-02-19 20:00:00,21.727
2021-02-19 21:00:00,21.734
2021-02-19 22:00:00,21.76
2021-02-19 23:00:00,21.8
2021-02-20 00:00:00,21.822
2021-02-20 01:00:00,21.986
2021-02-20 02:00:00,22.017
2021-02-20 03:00:00,22.296
2021-02-20 04:00:00,22.441
2021-02-20 05:00:00,22.607
2021-02-20 06:00:00,22.846
2021-02-20 07:00:00,22.972
2021-02-20 08:00:00,23.063
2021-02-20 09:00:00,22.162
2021-02-20 10:00:00,22.776
2021-02-20 11:00:00,22.855
2021-02-20 12:00:00,22.913
2021-02-20 13:00:00,22.972
2021-02-20 14:00:00,22.848
2021-02-20 15:00:00,22.571
2021-02-20 16:00:00,22.712
2021-02-20 17:00:00,22.853
2021-02-20 18:00:00,23.03
2021-02-20 19:00:00,23.234
2021-02-20 20:00:00,23.234
2021-02-20 21:00:00,23.247
2021-02-20 22:00:00,23.129
2021-02-20 23:00:00,23.051
2021-02-21 00:00:00,22.971
2021-02-21 01:00:00,22.907
2021-02-21 02:00:00,22.805
2021-02-21 03:00:00,22.7
2021-02-21 04:00:00,22.756
2021-02-21 05:00:00,22.725
2021-02-21 06:00:00,22.769
2021-02-21 07:00:00,22.812
2021-02-21 08:00:00,22.964
2021-02-21 09:00:00,23.206
2021-02-21 10:00:00,23.06
2021-02-21 11:00:00,22.914
2021-02-21 12:00:00,22.756
2021-02-21 13:00:00,22.366
2021-02-21 14:00:00,21.932
2021-02-21 15:00:00,22.109
2021-02-21 16:00:00,22.313
2021-02-21 17:00:00,22.417
2021-02-21 18:00:00,22.599
2021-02-21 19:00:00,22.727
2021-02-21 20:00:00,22.195
2021-02-21 21:00:00,22.173
2021-02-21 22:00:00,22.1
2021-02-21 23:00:00,22.043
2021-02-22 00:00:00,21.986
2021-02-22 01:00:00,22.089
2021-02-22 02:00:00,22.154
2021-02-22 03:00:00,22.1
2021-02-22 04:00:00,22.101
2021-02-22 05:00:00,22.143
2021-02-22 06:00:00,22.106
2021-02-22 07:00:00,22.159
2021-02-22 08:00:00,22.015
2021-02-22 09:00:00,21.822
2021-02-22 10:00:00,21.394
2021-02-22 11:00:00,21.259
2021-02-22 12:00:00,21.218
2021-02-22 13:00:00,20.897
2021-02-22 14:00:00,20.465
2021-02-22 15:00:00,20.609
2021-02-22 16:00:00,20.779
2021-02-22 17:00:00,21.212
2021-02-22 18:00:00,21.483
2021-02-22 19:00:00,21.621
2021-02-22 20:00:00,21.729
2021-02-22 21:00:00,21.867
2021-02-22 22:00:00,21.768
2021-02-22 23:00:00,21.812
2021-02-23 00:00:00,21.942
2021-02-23 01:00:00,22.083
2021-02-23 02:00:00,22.369
2021-02-23 03:00:00,22.4
2021-02-23 04:00:00,22.614
2021-02-23 05:00:00,22.7
2021-02-23 06:00:00,22.828
2021-02-23 07:00:00,22.934
2021-02-23 08:00:00,23.281
2021-02-23 09:00:00,22.674
2021-02-23 10:00:00,22.6
2021-02-23 11:00:00,22.533
2021-02-23 12:00:00,22.348
2021-02-23 13:00:00,22.104
2021-02-23 14:00:00,21.875
2021-02-23 15:00:00,21.737
2021-02-23 16:00:00,21.569
2021-02-23 17:00:00,21.512
2021-02-23 18:00:00,21.803
2021-02-23 19:00:00,22.196
2021-02-23 20:00:00,22.383
2021-02-23 21:00:00,22.558
2021-02-23 22:00:00,22.664
2021-02-23 23:00:00,22.686
2021-02-24 00:00:00,22.794
2021-02-24 01:00:00,22.8
2021-02-24 02:00:00,22.931
2021-02-24 03:00:00,23.108
2021-02-24 04:00:00,23.222
2021-02-24 05:00:00,23.459
2021-02-24 06:00:00,23.542
2021-02-24 07:00:00,23.725
2021-02-24 08:00:00,23.916
2021-02-24 09:00:00,23.889
2021-02-24 10:00:00,22.723
2021-02-24 11:00:00,22.533
2021-02-24 12:00:00,22.291
2021-02-24 13:00:00,22.196
2021-02-24 14:00:00,22.155
2021-02-24 15:00:00,22.166
2021-02-24 16:00:00,22.481
2021-02-24 17:00:00,22.6
2021-02-24 18:00:00,21.613826086956518
2021-02-24 19:00:00,21.78217391304348
2021-02-24 20:00:00,21.863956521739127
2021-02-24 21:00:00,21.955173913043478
2021-02-24 22:00:00,21.958695652173912
2021-02-24 23:00:00,22.01091304347826
2021-02-25 00:00:00,22.109583333333333
2021-02-25 01:00:00,22.171666666666663
2021-02-25 02:00:00,22.252291666666668
2021-02-25 03:00:00,22.310916666666667
2021-02-25 04:00:00,22.41745833333333
2021-02-25 05:00:00,22.464708333333338
2021-02-25 06:00:00,22.563958333333336
2021-02-25 07:00:00,22.6405
2021-02-25 08:00:00,22.903458333333333
2021-02-25 09:00:00,22.705083333333334
2021-02-25 10:00:00,21.974333333333337
2021-02-25 11:00:00,21.87754166666667
2021-02-25 12:00:00,21.724333333333337
2021-02-25 13:00:00,21.596249999999994
2021-02-25 14:00:00,21.47191666666667
2021-02-25 15:00:00,21.42625
2021-02-25 16:00:00,21.438791666666663
2021-02-25 17:00:00,21.48045833333333
2021-02-25 18:00:00,21.613826086956518
2021-02-25 19:00:00,21.78217391304348
2021-02-25 20:00:00,21.863956521739127
2021-02-25 21:00:00,21.955173913043478
2021-02-25 22:00:00,21.958695652173912
2021-02-25 23:00:00,22.01091304347826
2021-02-26 00:00:00,22.109583333333333
2021-02-26 01:00:00,22.171666666666663
2021-02-26 02:00:00,22.252291666666668
2021-02-26 03:00:00,22.310916666666667
2021-02-26 04:00:00,22.41745833333333
2021-02-26 05:00:00,22.464708333333338
2021-02-26 06:00:00,22.563958333333336
2021-02-26 07:00:00,22.6405
2021-02-26 08:00:00,22.903458333333333
2021-02-26 09:00:00,22.705083333333334
2021-02-26 10:00:00,21.974333333333337
2021-02-26 11:00:00,21.87754166666667
2021-02-26 12:00:00,21.724333333333337
2021-02-26 13:00:00,21.596249999999994
2021-02-26 14:00:00,21.47191666666667
2021-02-26 15:00:00,21.42625
2021-02-26 16:00:00,21.438791666666663
2021-02-26 17:00:00,21.48045833333333
2021-02-26 18:00:00,21.613826086956518
2021-02-26 19:00:00,21.78217391304348
2021-02-26 20:00:00,21.863956521739127
2021-02-26 21:00:00,21.955173913043478
2021-02-26 22:00:00,21.958695652173912
2021-02-26 23:00:00,22.01091304347826
2021-02-27 00:00:00,22.109583333333333
2021-02-27 01:00:00,22.171666666666663
2021-02-27 02:00:00,22.252291666666668
2021-02-27 03:00:00,22.310916666666667
2021-02-27 04:00:00,22.41745833333333
2021-02-27 05:00:00,22.464708333333338
2021-02-27 06:00:00,22.563958333333336
2021-02-27 07:00:00,22.6405
2021-02-27 08:00:00,22.903458333333333
2021-02-27 09:00:00,22.705083333333334
2021-02-27 10:00:00,21.974333333333337
2021-02-27 11:00:00,21.87754166666667
2021-02-27 12:00:00,21.724333333333337
2021-02-27 13:00:00,21.596249999999994
2021-02-27 14:00:00,21.47191666666667
2021-02-27 15:00:00,21.42625
2021-02-27 16:00:00,21.438791666666663
2021-02-27 17:00:00,21.48045833333333
2021-02-27 18:00:00,21.613826086956518
2021-02-27 19:00:00,21.78217391304348
2021-02-27 20:00:00,21.863956521739127
2021-02-27 21:00:00,21.955173913043478
2021-02-27 22:00:00,21.958695652173912
2021-02-27 23:00:00,22.01091304347826
2021-02-28 00:00:00,22.109583333333333
2021-02-28 01:00:00,22.171666666666663
2021-02-28 02:00:00,22.252291666666668
2021-02-28 03:00:00,22.310916666666667
2021-02-28 04:00:00,22.41745833333333
2021-02-28 05:00:00,22.464708333333338
2021-02-28 06:00:00,22.563958333333336
2021-02-28 07:00:00,22.6405
2021-02-28 08:00:00,22.903458333333333
2021-02-28 09:00:00,22.705083333333334
2021-02-28 10:00:00,21.974333333333337
2021-02-28 11:00:00,21.87754166666667
2021-02-28 12:00:00,21.724333333333337
2021-02-28 13:00:00,21.596249999999994
2021-02-28 14:00:00,21.47191666666667
2021-02-28 15:00:00,21.42625
2021-02-28 16:00:00,21.438791666666663
2021-02-28 17:00:00,21.48045833333333
2021-02-28 18:00:00,21.613826086956518
2021-02-28 19:00:00,21.78217391304348
2021-02-28 20:00:00,21.863956521739127
2021-02-28 21:00:00,21.955173913043478
2021-02-28 22:00:00,21.958695652173912
2021-02-28 23:00:00,22.01091304347826
2021-03-01 00:00:00,22.314172413793102
2021-03-01 01:00:00,22.386310344827585
